ID,Name,Born,Position,Value,Squad,Zustand,Stats,Einsätze,Spieltagspunkte,Punkteschnitt,Punktetotal
0,Harpreet Ghotra,2003,Mittelfeldspieler, 0 ⌀  ,Eintracht Frankfurt,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
392,Sebastian Rode,1990,Mittelfeldspieler, 0 ⌀  ,Eintracht Frankfurt,Verletzung,"{'Passquote': '72,4%', 'Zweikampfquote': '80,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '3,21', 'Balleroberungen': '6,43', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",2,35,"30,00",60
4406,Éric-Junior Dina-Ebimbe,2000,Mittelfeldspieler," 0,19 ⌀ (1) ",Eintracht Frankfurt,Fit,"{'Passquote': '79,2%', 'Zweikampfquote': '43,4%', 'Luftkämpfe': '47,6%', 'Tacklingquote': '22,2%', 'Begangene Fouls': '1,55', 'Geklärte Bälle': '1,16', 'Abgefangene Bälle': '0,39', 'Balleroberungen': '0,39', 'Ballverluste': '4,07', 'Erfolgreiche Dribblings': '54,5%', 'Torschussvorlagen': '1,16', 'Kreierte Großchancen': '0,39', 'Schüsse aufs Tor': '1,36', 'Schussgenauigkeit': '58,3%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,19'}",0,0,0,0
6185,Hugo Larsson,2004,Mittelfeldspieler," 0,33 ⌀ (2) ",Eintracht Frankfurt,Fit,"{'Passquote': '86,0%', 'Zweikampfquote': '33,3%', 'Luftkämpfe': '16,7%', 'Tacklingquote': '40,0%', 'Begangene Fouls': '0,66', 'Geklärte Bälle': '0,33', 'Abgefangene Bälle': '0,99', 'Balleroberungen': '0,66', 'Ballverluste': '1,97', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0,33', 'Kreierte Großchancen': '0,17', 'Schüsse aufs Tor': '0,49', 'Schussgenauigkeit': '75,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,33'}",1,57,"57,00",57
513,Mario Götze,1992,Mittelfeldspieler, 0 ⌀  ,Eintracht Frankfurt,Fit,"{'Passquote': '75,9%', 'Zweikampfquote': '60,4%', 'Luftkämpfe': '100,0%', 'Tacklingquote': '25,0%', 'Begangene Fouls': '0,41', 'Geklärte Bälle': '0,61', 'Abgefangene Bälle': '0,21', 'Balleroberungen': '0,41', 'Ballverluste': '2,86', 'Erfolgreiche Dribblings': '46,2%', 'Torschussvorlagen': '2,25', 'Kreierte Großchancen': '0,21', 'Schüsse aufs Tor': '0,21', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,68,"73,33",220
3084,Marcel Wenig,2004,Mittelfeldspieler, 0 ⌀  ,Eintracht Frankfurt,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
0,Mehdi Loune,2004,Mittelfeldspieler, 0 ⌀  ,Eintracht Frankfurt,Verletzung,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
4545,Paxten Aaronson,2003,Mittelfeldspieler, 0 ⌀  ,Eintracht Frankfurt,Fit,"{'Passquote': '76,2%', 'Zweikampfquote': '45,5%', 'Luftkämpfe': '100,0%', 'Tacklingquote': '100,0%', 'Begangene Fouls': '1,45', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '1,45', 'Ballverluste': '7,26', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '1,45', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",2,56,"35,50",71
7277,Farès Chaïbi,2002,Mittelfeldspieler, 0 ⌀  ,Eintracht Frankfurt,Fit,"{'Passquote': '64,6%', 'Zweikampfquote': '24,3%', 'Luftkämpfe': '10,5%', 'Tacklingquote': '75,0%', 'Begangene Fouls': '1,02', 'Geklärte Bälle': '0,51', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,77', 'Ballverluste': '2,3', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '2,3', 'Kreierte Großchancen': '0,26', 'Schüsse aufs Tor': '1,02', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
3125,Jens Petter Hauge,1999,Mittelfeldspieler, 0 ⌀  ,Eintracht Frankfurt,Fit,"{'Passquote': '85,7%', 'Zweikampfquote': '40,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '100,0%', 'Begangene Fouls': '1,07', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '1,07', 'Ballverluste': '3,21', 'Erfolgreiche Dribblings': '40,0%', 'Torschussvorlagen': '1,07', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,07', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1,48,"48,00",48
2863,Ansgar Knauff,2002,Mittelfeldspieler," 0,77 ⌀ (2) ",Eintracht Frankfurt,Fit,"{'Passquote': '66,0%', 'Zweikampfquote': '40,5%', 'Luftkämpfe': '44,4%', 'Tacklingquote': '36,4%', 'Begangene Fouls': '2,7', 'Geklärte Bälle': '0,77', 'Abgefangene Bälle': '0,77', 'Balleroberungen': '1,55', 'Ballverluste': '2,32', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,77', 'Kreierte Großchancen': '0,77', 'Schüsse aufs Tor': '2,32', 'Schussgenauigkeit': '75,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,77'}",1,,"-65,00",-65
2157,Lucas Alario,1992,Stürmer, 0 ⌀  ,Eintracht Frankfurt,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2791,Jessic Ngankam,2000,Stürmer, 0 ⌀  ,Eintracht Frankfurt,Fit,"{'Passquote': '71,4%', 'Zweikampfquote': '27,9%', 'Luftkämpfe': '13,3%', 'Tacklingquote': '66,7%', 'Begangene Fouls': '3,63', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,81', 'Ballverluste': '3,63', 'Erfolgreiche Dribblings': '42,9%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '2,02', 'Schussgenauigkeit': '71,4%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,17,"15,00",45
2792,Omar Marmoush,1999,Stürmer, 0 ⌀  ,Eintracht Frankfurt,Fit,"{'Passquote': '71,5%', 'Zweikampfquote': '45,9%', 'Luftkämpfe': '42,1%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '1,74', 'Geklärte Bälle': '0,52', 'Abgefangene Bälle': '0,87', 'Balleroberungen': '0,35', 'Ballverluste': '5,39', 'Erfolgreiche Dribblings': '35,3%', 'Torschussvorlagen': '1,39', 'Kreierte Großchancen': '0,35', 'Schüsse aufs Tor': '1,74', 'Schussgenauigkeit': '71,4%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,14,"53,67",161
0,Noel Futkeu,2002,Stürmer, 0 ⌀  ,Eintracht Frankfurt,Verletzung,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
6182,Ignacio Ferri Julià,2004,Stürmer, 0 ⌀  ,Eintracht Frankfurt,Fit,"{'Passquote': '42,9%', 'Zweikampfquote': '50,0%', 'Luftkämpfe': '40,0%', 'Tacklingquote': '100,0%', 'Begangene Fouls': '2', 'Geklärte Bälle': '4', 'Abgefangene Bälle': '0', 'Balleroberungen': '6', 'Ballverluste': '4', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '2', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
497,Koen Casteels,1992,Torhüter, 0 ⌀  ,VfL Wolfsburg,Angeschlagen,"{'Abgewehrte Schüsse': '70,0%', 'Paraden': '2,25', 'Weiße Weste': '2', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '46,2%', 'Fehler vor Schuss/Gegentor': '0'}",3,19,"85,00",255
1829,Niklas Klinger,1995,Torhüter, 0 ⌀  ,VfL Wolfsburg,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
2278,Pavao Pervan,1987,Torhüter, 0 ⌀  ,VfL Wolfsburg,Fit,"{'Abgewehrte Schüsse': '71,4%', 'Paraden': '2,84', 'Weiße Weste': '0', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '50,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
0,Philipp Schulze,2003,Torhüter, 0 ⌀  ,VfL Wolfsburg,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
2725,Sebastiaan Bornauw,1999,Abwehrspieler, 0 ⌀  ,VfL Wolfsburg,Fit,"{'Passquote': '75,7%', 'Zweikampfquote': '37,5%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '4,19', 'Geklärte Bälle': '2,09', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
6179,Cédric Zesiger,1998,Abwehrspieler," 0,92 ⌀ (5) ",VfL Wolfsburg,Fit,"{'Passquote': '85,2%', 'Zweikampfquote': '62,8%', 'Luftkämpfe': '77,8%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '1,29', 'Geklärte Bälle': '5,53', 'Abgefangene Bälle': '0,74', 'Balleroberungen': '0', 'Ballverluste': '0,18', 'Erfolgreiche Dribblings': '66,7%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,92'}",3,31,"101,33",304
2878,Maxence Lacroix,2000,Abwehrspieler," 1,05 ⌀ (9) ",VfL Wolfsburg,Fit,"{'Passquote': '85,9%', 'Zweikampfquote': '54,8%', 'Luftkämpfe': '45,2%', 'Tacklingquote': '45,0%', 'Begangene Fouls': '0,59', 'Geklärte Bälle': '4,1', 'Abgefangene Bälle': '1,52', 'Balleroberungen': '1,05', 'Ballverluste': '0,23', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,12', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,23', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,05'}",3,82,"101,67",305
0,Felix Lange,2004,Abwehrspieler, 0 ⌀  ,VfL Wolfsburg,Verletzung,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
4611,Moritz Jenz,1999,Abwehrspieler," 0,63 ⌀ (2) ",VfL Wolfsburg,Fit,"{'Passquote': '91,4%', 'Zweikampfquote': '60,0%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,63', 'Geklärte Bälle': '5', 'Abgefangene Bälle': '2,5', 'Balleroberungen': '1,25', 'Ballverluste': '0,31', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,63', 'Kreierte Großchancen': '0,31', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,63'}",0,0,0,0
7163,Rogério,1998,Abwehrspieler," 0,93 ⌀ (3) ",VfL Wolfsburg,Angeschlagen,"{'Passquote': '87,6%', 'Zweikampfquote': '37,5%', 'Luftkämpfe': '16,7%', 'Tacklingquote': '66,7%', 'Begangene Fouls': '0,62', 'Geklärte Bälle': '1,23', 'Abgefangene Bälle': '0,62', 'Balleroberungen': '0,62', 'Ballverluste': '2,16', 'Erfolgreiche Dribblings': '16,7%', 'Torschussvorlagen': '0,31', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,93'}",1,57,"57,00",57
4610,Nicolas Cozza,1999,Abwehrspieler," 1,27 ⌀ (1) ",VfL Wolfsburg,Fit,"{'Passquote': '67,9%', 'Zweikampfquote': '60,0%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '75,0%', 'Begangene Fouls': '1,27', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '5,07', 'Balleroberungen': '3,8', 'Ballverluste': '1,27', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '1,27', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,27'}",2,,"52,50",105
2141,Ridle Baku,1998,Abwehrspieler," 0,55 ⌀ (3) ",VfL Wolfsburg,Fit,"{'Passquote': '76,3%', 'Zweikampfquote': '44,7%', 'Luftkämpfe': '18,2%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '0,91', 'Geklärte Bälle': '1,46', 'Abgefangene Bälle': '1,1', 'Balleroberungen': '0,73', 'Ballverluste': '1,28', 'Erfolgreiche Dribblings': '44,4%', 'Torschussvorlagen': '1,28', 'Kreierte Großchancen': '0,73', 'Schüsse aufs Tor': '0,73', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0,18', 'Geblockte Bälle': '0,55'}",3,38,"89,33",268
7236,Joakim Mæhle,1997,Abwehrspieler," 0,37 ⌀ (3) ",VfL Wolfsburg,Fit,"{'Passquote': '81,0%', 'Zweikampfquote': '44,6%', 'Luftkämpfe': '35,7%', 'Tacklingquote': '28,0%', 'Begangene Fouls': '0,49', 'Geklärte Bälle': '2,07', 'Abgefangene Bälle': '1,22', 'Balleroberungen': '0,85', 'Ballverluste': '2,32', 'Erfolgreiche Dribblings': '38,1%', 'Torschussvorlagen': '0,61', 'Kreierte Großchancen': '0,24', 'Schüsse aufs Tor': '0,73', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,37'}",3,46,"102,00",306
3362,Kilian Fischer,2000,Abwehrspieler, 0 ⌀  ,VfL Wolfsburg,Aufbautraining,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
44,Maximilian Arnold,1994,Mittelfeldspieler," 0,15 ⌀ (1) ",VfL Wolfsburg,Fit,"{'Passquote': '82,4%', 'Zweikampfquote': '55,6%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '42,9%', 'Begangene Fouls': '0,73', 'Geklärte Bälle': '1,89', 'Abgefangene Bälle': '0,73', 'Balleroberungen': '0,87', 'Ballverluste': '0,44', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '1,31', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,44', 'Schussgenauigkeit': '60,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,15'}",2,49,"29,00",58
1298,Yannick Gerhardt,1994,Mittelfeldspieler," 0,54 ⌀ (3) ",VfL Wolfsburg,Fit,"{'Passquote': '76,4%', 'Zweikampfquote': '43,9%', 'Luftkämpfe': '69,2%', 'Tacklingquote': '27,3%', 'Begangene Fouls': '1,25', 'Geklärte Bälle': '0,71', 'Abgefangene Bälle': '0,36', 'Balleroberungen': '0,54', 'Ballverluste': '0,89', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,36', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,89', 'Schussgenauigkeit': '83,3%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,54'}",3,-13,"35,00",105
7243,Lovro Majer,1998,Mittelfeldspieler," 0,32 ⌀ (2) ",VfL Wolfsburg,Fit,"{'Passquote': '74,0%', 'Zweikampfquote': '44,8%', 'Luftkämpfe': '55,6%', 'Tacklingquote': '38,5%', 'Begangene Fouls': '1,26', 'Geklärte Bälle': '0,32', 'Abgefangene Bälle': '0,47', 'Balleroberungen': '0,79', 'Ballverluste': '2,2', 'Erfolgreiche Dribblings': '38,5%', 'Torschussvorlagen': '1,26', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,79', 'Schussgenauigkeit': '55,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,32'}",3,20,"52,33",157
3004,Aster Vranckx,2002,Mittelfeldspieler," 0,78 ⌀ (1) ",VfL Wolfsburg,Fit,"{'Passquote': '80,4%', 'Zweikampfquote': '52,9%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '25,0%', 'Begangene Fouls': '4,7', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '3,13', 'Balleroberungen': '0,78', 'Ballverluste': '2,35', 'Erfolgreiche Dribblings': '60,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,78'}",2,,"23,00",46
4266,Mattias Svanberg,1999,Mittelfeldspieler," 0,14 ⌀ (1) ",VfL Wolfsburg,Fit,"{'Passquote': '75,1%', 'Zweikampfquote': '50,0%', 'Luftkämpfe': '62,5%', 'Tacklingquote': '28,6%', 'Begangene Fouls': '2,02', 'Geklärte Bälle': '1,48', 'Abgefangene Bälle': '0,94', 'Balleroberungen': '1,08', 'Ballverluste': '1,08', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '1,35', 'Kreierte Großchancen': '0,4', 'Schüsse aufs Tor': '0,81', 'Schussgenauigkeit': '42,9%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,14'}",3,-1,"104,67",314
3475,Jakub Kamiński,2002,Mittelfeldspieler, 0 ⌀  ,VfL Wolfsburg,Fit,"{'Passquote': '86,5%', 'Zweikampfquote': '12,5%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '1,42', 'Geklärte Bälle': '0,71', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,71', 'Ballverluste': '4,96', 'Erfolgreiche Dribblings': '20,0%', 'Torschussvorlagen': '0,71', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,42', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,12,"25,67",77
3191,Kevin Paredes,2003,Mittelfeldspieler, 0 ⌀  ,VfL Wolfsburg,Fit,"{'Passquote': '83,9%', 'Zweikampfquote': '40,9%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '40,0%', 'Begangene Fouls': '1,01', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '3,03', 'Balleroberungen': '2,02', 'Ballverluste': '10,11', 'Erfolgreiche Dribblings': '14,3%', 'Torschussvorlagen': '1,01', 'Kreierte Großchancen': '1,01', 'Schüsse aufs Tor': '1,01', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",2,18,"20,00",40
6180,Václav Černý,1997,Mittelfeldspieler, 0 ⌀  ,VfL Wolfsburg,Angeschlagen,"{'Passquote': '62,6%', 'Zweikampfquote': '29,4%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '9,1%', 'Begangene Fouls': '0,83', 'Geklärte Bälle': '0,56', 'Abgefangene Bälle': '0,83', 'Balleroberungen': '0,28', 'Ballverluste': '3,33', 'Erfolgreiche Dribblings': '41,7%', 'Torschussvorlagen': '0,83', 'Kreierte Großchancen': '0,28', 'Schüsse aufs Tor': '0,83', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,53,"73,33",220
3124,Patrick Wimmer,2001,Mittelfeldspieler," 0,75 ⌀ (2) ",VfL Wolfsburg,Fit,"{'Passquote': '64,2%', 'Zweikampfquote': '46,7%', 'Luftkämpfe': '62,5%', 'Tacklingquote': '60,0%', 'Begangene Fouls': '2,24', 'Geklärte Bälle': '0,37', 'Abgefangene Bälle': '0,75', 'Balleroberungen': '1,12', 'Ballverluste': '2,24', 'Erfolgreiche Dribblings': '25,0%', 'Torschussvorlagen': '1,12', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,75'}",2,,"49,00",98
2724,Lukas Nmecha,1998,Stürmer, 0 ⌀  ,VfL Wolfsburg,Verletzung,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
3196,Jonas Wind,1999,Stürmer," 0,25 ⌀ (2) ",VfL Wolfsburg,Fit,"{'Passquote': '66,5%', 'Zweikampfquote': '50,0%', 'Luftkämpfe': '54,5%', 'Tacklingquote': '25,0%', 'Begangene Fouls': '0,87', 'Geklärte Bälle': '0,87', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,13', 'Ballverluste': '1,5', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '1,37', 'Kreierte Großchancen': '0,37', 'Schüsse aufs Tor': '1,99', 'Schussgenauigkeit': '72,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,25'}",3,104,"196,00",588
3193,Tiago Tomás,2002,Stürmer," 0,21 ⌀ (1) ",VfL Wolfsburg,Fit,"{'Passquote': '64,4%', 'Zweikampfquote': '43,9%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '16,7%', 'Begangene Fouls': '0,86', 'Geklärte Bälle': '0,64', 'Abgefangene Bälle': '0,21', 'Balleroberungen': '0,21', 'Ballverluste': '5,79', 'Erfolgreiche Dribblings': '34,6%', 'Torschussvorlagen': '0,64', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '2,36', 'Schussgenauigkeit': '78,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,21'}",3,90,"43,33",130
4296,Dženan Pejčinović,2005,Stürmer, 0 ⌀  ,VfL Wolfsburg,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
