index,ID,Name,Born,Position,Value,Squad,Zustand,Einsätze,Spieltagspunkte,Punkteschnitt,Punktetotal,nationality,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_goals_against,gk_pens_allowed,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_pct_launched,gk_pct_passes_launched,gk_passes_length_avg,gk_pct_goal_kicks_launched,gk_crosses_stopped_pct,gk_avg_distance_def_actions,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,npxg_per_shot,xg_net,npxg_net,passes_pct,passes_pct_short,passes_pct_medium,passes_pct_long,xg_assist_net,sca_per90,gca_per90,challenges,challenge_tackles_pct,blocks,blocked_shots,interceptions,clearances,errors,take_ons_won_pct,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received
434,2201,Linton Maina,1999,Mittelfeldspieler,4.449.090,1. FC Köln,Fit,0,0.0,0,0,de GER,4.0,313.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.15,0.06,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,1.73,0.58,0.0,0.03,-0.2,-0.2,68.9,84.9,61.5,57.1,-0.3,3.74,0.0,5.0,20.0,4.0,1.0,2.0,0.0,0.0,53.3,40.0,857.0,513.0,11.0,13.0,9.0,5.0,124.0
435,2903,Dimitrios Limnios,1998,Mittelfeldspieler,500.000,1. FC Köln,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,737,Luca Waldschmidt,1996,Stürmer,8.991.017,1. FC Köln,Fit,3,32.0,"74,33",223,de GER,4.0,331.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.7,12.0,20.0,0.27,0.0,0.27,0.27,0.27,0.09,0.09,0.18,0.09,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.72,0.82,0.1,0.03,0.7,0.7,76.0,84.4,77.6,57.1,-0.3,4.08,0.0,9.0,22.2,8.0,2.0,3.0,4.0,0.0,53.8,46.2,556.0,260.0,7.0,2.0,8.0,5.0,109.0
437,1183,Davie Selke,1995,Stürmer,10.679.640,1. FC Köln,Fit,2,0.0,"16,00",32,de GER,5.0,348.0,3.9,2.0,0.0,2.0,2.0,0.0,0.0,1.2,1.2,0.2,1.4,6.0,15.0,0.52,0.0,0.52,0.52,0.52,0.31,0.06,0.36,0.31,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,2.33,0.78,0.22,0.13,0.8,0.8,64.0,74.3,63.0,100.0,-0.2,2.59,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,80.0,20.0,260.0,120.0,0.0,4.0,5.0,3.0,83.0
438,4252,Florian Dietz,1998,Stürmer,789.320,1. FC Köln,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,2426,Sargis Adamyan,1993,Stürmer,1.934.658,1. FC Köln,Fit,3,5.0,"19,67",59,am ARM,0.0,142.0,1.6,0.0,1.0,1.0,0.0,1.0,0.0,0.9,0.9,0.5,1.5,4.0,19.0,0.0,0.63,0.63,0.0,0.63,0.59,0.34,0.93,0.59,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,3.17,2.54,0.0,0.19,-0.9,-0.9,77.8,84.2,83.3,0.0,0.5,4.41,0.0,2.0,50.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,174.0,90.0,2.0,0.0,6.0,1.0,31.0
440,2749,Steffen Tigges,1998,Stürmer,3.261.858,1. FC Köln,Fit,1,35.0,"35,00",35,de GER,2.0,164.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.16,0.13,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,1.65,0.55,0.0,0.08,-0.2,-0.2,47.2,55.0,37.5,0.0,-0.1,1.65,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,50.0,50.0,181.0,45.0,0.0,0.0,3.0,1.0,41.0
441,2765,Jan Thielmann,2002,Stürmer,500.000,1. FC Köln,Aufbautraining,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,4662,Damion Downs,2004,Stürmer,500.000,1. FC Köln,Fit,0,0.0,0,0,de GER,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.16,-0.2,-0.2,70.0,80.0,100.0,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,21.0,4.0,0.0,0.0,0.0,0.0,9.0
443,524,Oliver Baumann,1990,Torhüter,18.544.461,TSG Hoffenheim,Fit,3,145.0,"171,33",514,de GER,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.26,2.6,33.3,36.9,35.1,67.9,6.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,96.3,98.7,46.5,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,705.0,397.0,0.0,0.0,0.0,0.0,100.0
444,2852,Luca Philipp,2000,Torhüter,500.000,TSG Hoffenheim,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2977,Nahuel Noll,2003,Torhüter,500.000,TSG Hoffenheim,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,477,Kevin Vogt,1991,Abwehrspieler,10.997.661,TSG Hoffenheim,Fit,3,79.0,"75,67",227,de GER,4.0,419.0,4.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.03,0.0,0.0,84.3,93.6,87.8,66.0,0.0,0.86,0.0,3.0,33.3,4.0,4.0,4.0,26.0,0.0,50.0,50.0,860.0,458.0,4.0,0.0,2.0,1.0,192.0
447,651,John Anthony Brooks,1993,Abwehrspieler,15.039.892,TSG Hoffenheim,Fit,3,220.0,"130,00",390,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,96,Kevin Akpoguma,1995,Abwehrspieler,4.719.521,TSG Hoffenheim,Fit,1,0.0,"118,00",118,ng NGA,1.0,91.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,77.8,85.7,72.7,-0.1,2.97,0.0,2.0,100.0,6.0,2.0,1.0,4.0,0.0,50.0,50.0,190.0,76.0,1.0,1.0,1.0,0.0,45.0
449,2309,Kasim Adams,1995,Abwehrspieler,826.743,TSG Hoffenheim,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,4352,Stanley Nsoki,1999,Abwehrspieler,3.087.086,TSG Hoffenheim,Verletzung,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,2373,Ozan Kabak,2000,Abwehrspieler,16.710.946,TSG Hoffenheim,Fit,2,0.0,"150,00",300,tr TUR,5.0,423.0,4.7,1.0,0.0,1.0,1.0,1.0,0.0,0.8,0.8,0.1,0.9,4.0,0.0,0.21,0.0,0.21,0.21,0.21,0.16,0.03,0.19,0.16,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,1.49,0.43,0.14,0.11,0.2,0.2,83.3,84.1,94.2,57.9,-0.1,0.85,0.21,7.0,71.4,9.0,4.0,6.0,28.0,0.0,0.0,100.0,763.0,494.0,1.0,0.0,1.0,0.0,175.0
452,6746,Attila Szalai,1998,Abwehrspieler,5.018.573,TSG Hoffenheim,Fit,2,104.0,"13,50",27,hu HUN,2.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,83.3,82.4,50.0,-0.3,1.33,0.0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,181.0,116.0,0.0,0.0,1.0,0.0,57.0
454,2927,Marco John,2002,Abwehrspieler,500.000,TSG Hoffenheim,Verletzung,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,1726,Pavel Kadeřábek,1992,Abwehrspieler,13.471.862,TSG Hoffenheim,Angeschlagen,2,0.0,"136,50",273,cz CZE,4.0,359.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,1.4,1.4,0.4,1.8,8.0,24.0,0.25,0.0,0.25,0.25,0.25,0.34,0.1,0.45,0.34,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,1.5,0.5,0.17,0.23,-0.4,-0.4,63.9,77.6,66.7,51.9,-0.4,1.75,0.0,1.0,0.0,5.0,2.0,5.0,10.0,0.0,33.3,66.7,368.0,193.0,3.0,2.0,0.0,1.0,108.0
456,1703,Florian Grillitsch,1995,Mittelfeldspieler,15.344.495,TSG Hoffenheim,Fit,3,84.0,"83,67",251,at AUT,5.0,418.0,4.6,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,0.1,0.6,8.0,7.0,0.22,0.0,0.22,0.22,0.22,0.12,0.02,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.72,0.43,0.13,0.07,0.5,0.5,84.7,88.2,87.9,73.1,-0.1,2.58,0.43,12.0,33.3,5.0,0.0,8.0,5.0,0.0,37.5,50.0,822.0,396.0,5.0,1.0,1.0,3.0,192.0
457,2737,Diadié Samassékou,1996,Mittelfeldspieler,613.290,TSG Hoffenheim,Fit,1,21.0,"21,00",21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,1671,Grischa Prömel,1995,Mittelfeldspieler,11.341.675,TSG Hoffenheim,Fit,3,62.0,"49,67",149,de GER,6.0,458.0,5.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.6,1.5,4.0,14.0,0.0,0.39,0.39,0.0,0.39,0.19,0.12,0.3,0.19,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.57,0.39,0.0,0.12,-1.0,-1.0,69.4,82.5,82.1,27.8,1.4,1.97,0.59,9.0,22.2,6.0,1.0,1.0,8.0,0.0,28.6,71.4,438.0,123.0,5.0,0.0,6.0,8.0,123.0
459,1990,Dennis Geiger,1998,Mittelfeldspieler,915.894,TSG Hoffenheim,Verletzung,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,2596,Finn Ole Becker,2000,Mittelfeldspieler,3.773.095,TSG Hoffenheim,Fit,1,0.0,"97,00",97,de GER,0.0,59.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.26,0.06,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.04,0.0,0.0,76.3,81.3,91.7,50.0,-0.1,3.0,1.5,3.0,33.3,6.0,1.0,0.0,2.0,0.0,33.3,66.7,108.0,56.0,0.0,0.0,0.0,2.0,25.0
461,2987,Anton Stach,1998,Mittelfeldspieler,11.147.792,TSG Hoffenheim,Fit,2,0.0,"65,50",131,de GER,2.0,213.0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.05,-0.1,-0.1,80.0,89.4,81.3,46.2,0.0,3.38,0.85,8.0,75.0,3.0,2.0,11.0,5.0,0.0,40.0,40.0,416.0,191.0,5.0,2.0,5.0,1.0,74.0
525,3230,Umut Tohumcu,2004,Mittelfeldspieler,500.000,TSG Hoffenheim,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,3120,Tom Bischof,2005,Mittelfeldspieler,3.661.142,TSG Hoffenheim,Fit,2,0.0,"55,50",111,de GER,0.0,30.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,4.0,0.0,3.0,3.0,0.0,3.0,0.0,1.62,1.62,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6,100.0,84.6,75.0,0.4,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,97.0,45.0,2.0,0.0,0.0,0.0,27.0
527,2552,Marius Bülter,1993,Mittelfeldspieler,8.595.697,TSG Hoffenheim,Fit,0,0.0,0,0,de GER,3.0,251.0,2.8,0.0,1.0,1.0,0.0,1.0,0.0,0.2,0.2,1.0,1.2,4.0,24.0,0.0,0.36,0.36,0.0,0.36,0.06,0.37,0.43,0.06,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.06,-0.2,-0.2,72.1,80.9,79.2,55.0,0.0,3.59,0.36,6.0,33.3,3.0,0.0,0.0,2.0,0.0,50.0,33.3,392.0,187.0,5.0,4.0,3.0,4.0,91.0
529,2793,Julian Justvan,1998,Mittelfeldspieler,2.154.719,TSG Hoffenheim,Fit,1,0.0,"-17,00",-17,de GER,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4,50.0,40.0,60.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,137.0,2.0,1.0,1.0,1.0,16.0
530,2717,Robert Skov,1996,Mittelfeldspieler,11.059.982,TSG Hoffenheim,Fit,2,202.0,"132,50",265,dk DEN,3.0,289.0,3.2,1.0,1.0,2.0,1.0,1.0,0.0,0.3,0.3,0.6,1.0,6.0,21.0,0.31,0.31,0.62,0.31,0.62,0.1,0.2,0.31,0.1,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,2.18,0.62,0.14,0.05,0.7,0.7,70.2,85.1,74.6,48.1,0.4,3.43,0.62,6.0,33.3,4.0,1.0,4.0,7.0,1.0,16.7,66.7,550.0,267.0,3.0,3.0,2.0,2.0,120.0
531,1815,Andrej Kramarić,1991,Stürmer,27.727.843,TSG Hoffenheim,Fit,3,138.0,"147,00",441,hr CRO,6.0,518.0,5.8,4.0,1.0,5.0,1.0,1.0,0.0,3.2,0.9,2.1,3.0,13.0,29.0,0.69,0.17,0.87,0.17,0.35,0.56,0.36,0.93,0.15,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.08,0.52,0.08,0.07,0.8,0.1,77.3,87.5,82.7,53.8,-1.1,6.08,0.69,1.0,0.0,1.0,0.0,0.0,2.0,0.0,41.2,47.1,995.0,530.0,8.0,7.0,10.0,8.0,196.0
532,1308,Ihlas Bebou,1994,Stürmer,6.918.763,TSG Hoffenheim,Fit,3,84.0,"45,33",136,tg TOG,4.0,372.0,4.1,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.05,-0.2,-0.2,70.0,80.6,71.4,45.5,-0.2,1.94,0.0,5.0,60.0,3.0,0.0,4.0,3.0,0.0,21.4,64.3,440.0,246.0,6.0,4.0,14.0,0.0,112.0
533,2229,Wout Weghorst,1992,Stürmer,14.618.366,TSG Hoffenheim,Angeschlagen,2,50.0,"53,50",107,nl NED,4.0,291.0,3.2,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.06,-0.2,-0.2,77.0,88.5,70.6,50.0,0.0,1.86,0.31,2.0,100.0,8.0,4.0,1.0,3.0,0.0,25.0,75.0,246.0,76.0,0.0,2.0,11.0,4.0,84.0
534,4421,Mërgim Berisha,1998,Stürmer,6.803.147,TSG Hoffenheim,Fit,3,15.0,"27,00",81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,2714,Maximilian Beier,2002,Stürmer,11.941.263,TSG Hoffenheim,Fit,3,128.0,"100,67",302,de GER,4.0,328.0,3.6,4.0,0.0,4.0,4.0,0.0,0.0,1.8,1.8,0.1,1.8,7.0,28.0,1.1,0.0,1.1,1.1,1.1,0.49,0.02,0.5,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,2.47,1.65,0.44,0.2,2.2,2.2,57.4,78.6,40.0,0.0,-0.1,3.57,0.27,4.0,0.0,2.0,0.0,0.0,4.0,0.0,37.5,43.8,426.0,156.0,3.0,2.0,15.0,3.0,84.0
536,1655,Michael Zetterer,1995,Torhüter,500.000,SV Werder Bremen,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,2053,Jiří Pavlenka,1992,Torhüter,13.354.631,SV Werder Bremen,Fit,3,187.0,"128,67",386,cz CZE,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.29,-2.4,37.1,37.7,34.4,20.0,7.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,100.0,100.0,48.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,740.0,460.0,0.0,0.0,1.0,0.0,80.0
538,2894,Eduardo dos Santos Haesler,1999,Torhüter,500.000,SV Werder Bremen,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,157,Niklas Stark,1995,Abwehrspieler,8.325.205,SV Werder Bremen,Leicht angeschlagen,2,156.0,"99,00",198,de GER,4.0,360.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.01,0.0,0.0,71.4,72.0,86.7,41.9,0.0,0.5,0.0,6.0,66.7,5.0,5.0,3.0,24.0,1.0,0.0,0.0,616.0,363.0,0.0,0.0,3.0,0.0,137.0
